"name","title","author","year","abstract","cite","type","studies","url","doi","study"
11448,"Experienced Well-Being and Labor Market Status : The Role of Pleasure and Meaning","Tobias Wolf, Maria Metzing, Richard E. Lucas",2019,"This paper examines experienced well-being of employed and unemployed workers. We use the survey-adapted day reconstruction method (DRM) of the Innovation Sample of the German Socio-Economic Panel Study (SOEP-IS) to analyze the role of the employment status for well-being, incorporating complete time use. Summarizing the average share of pleasurable minutes, we generate the P-index. We show that - in contrast to evaluative life satisfaction - the average unemployed experiences more pleasurable minutes due to the absence of working episodes. Hence, we examine working episodes in depth. While working is among the activities with the highest propensities for an unpleasant experience, it is also among the most meaningful activities. We show that meaning is a central non-monetary determinant for a pleasurable work episode and find that pleasure during work and job satisfaction in general have the same association with meaning.","Tobias Wolf, Maria Metzing, Richard E. Lucas. 2019: Experienced Well-Being and Labor Market Status : The Role of Pleasure and Meaning. Berlin: DIW Berlin.","32 SOEPpaper","SOEP-IS","http://www.diw.de/documents/publikationen/73/diw_01.c.669366.de/diw_sp1043.pdf",,"soep-is"
1806,"SOEP 1998 – Methodenbericht Erstbefragung der Stichprobe E zum Befragungsjahr 1998 (Welle 15) des Sozio-oekonomischen Panels","Infratest Burke Sozialforschung",2011,,"Infratest Burke Sozialforschung. 2011: SOEP 1998 – Methodenbericht Erstbefragung der Stichprobe E zum Befragungsjahr 1998 (Welle 15) des Sozio-oekonomischen Panels. SOEP Survey Papers 33: Series B. Berlin: DIW/SOEP","36 Infratest Report","SOEP-IS, SOEP-Core","http://hdl.handle.net/10419/80373",,"soep-is"
6590,"SOEP 2009 – Methodenbericht Innovationssample zum Befragungsjahr 2009 (Welle 26) des Sozio-oekonomischen Panels (Erstbefragung Stichprobe I)","TNS Infratest Sozialforschung",2012,,"TNS Infratest Sozialforschung. 2012: SOEP 2009 – Methodenbericht Innovationssample zum Befragungsjahr 2009 (Welle 26) des Sozio-oekonomischen Panels (Erstbefragung Stichprobe I). SOEP Survey Papers 73: Series B. Berlin: DIW/SOEP","36 Infratest Report","SOEP-IS","http://hdl.handle.net/10419/61556",,"soep-is"
8389,"SOEP-IS 2011 – Methodenbericht zum Befragungsjahr 2011 des SOEP-Innovationssamples","TNS Infratest Sozialforschung",2014,,"TNS Infratest Sozialforschung. 2014: SOEP-IS 2011 – Methodenbericht zum Befragungsjahr 2011 des SOEP-Innovationssamples. SOEP Survey Papers 178: Series B. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/96124",,"soep-is"
8390,"SOEP-IS 2012 – Methodenbericht zum Befragungsjahr 2012/13 des SOEP-Innovationssamples","TNS Infratest Sozialforschung",2014,,"TNS Infratest Sozialforschung. 2014: SOEP-IS 2012 – Methodenbericht zum Befragungsjahr 2012/13 des SOEP-Innovationssamples. SOEP Survey Papers 179: Series B. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/96119",,"soep-is"
9705,"SOEP-IS 2013 – Methodenbericht zum Befragungsjahr 2013/2014 des SOEP-Innovationssamples","Anne Bohlender, Axel Glemser",2016,,"Anne Bohlender, Axel Glemser. 2016: SOEP-IS 2013 – Methodenbericht zum Befragungsjahr 2013/2014 des SOEP-Innovationssamples. SOEP Survey Papers 338: Series B - Survey Reports (Methodenberichte). Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/146883",,"soep-is"
9706,"SOEP-IS 2014 – Methodenbericht zum Befragungsjahr 2014 des SOEP-Innovationssamples","Anne Bohlender, Axel Glemser",2016,,"Anne Bohlender, Axel Glemser. 2016: SOEP-IS 2014 – Methodenbericht zum Befragungsjahr 2014 des SOEP-Innovationssamples. SOEP Survey Papers 339: Series B - Survey Reports (Methodenberichte). Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/146884",,"soep-is"
9707,"SOEP-IS 2015 – Methodenbericht zum Befragungsjahr 2015 des SOEP-Innovationssamples","Anne Bohlender, Axel Glemser",2016,,"Anne Bohlender, Axel Glemser. 2016: SOEP-IS 2015 – Methodenbericht zum Befragungsjahr 2015 des SOEP-Innovationssamples. SOEP Survey Papers 340: Series B - Survey Reports (Methodenberichte). Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/146885",,"soep-is"
9733,"Solidarität mit in Not geratenen Ländern der Europäischen Union: Ergebnisse einer Befragung des Sozio-oekonomischen Panels 2015","Holger Lengfeld, Martin Kroh",2016,"Als Reaktion auf die europäische Staatsschulden- und Währungskrise hat die EU zumindest für die Eurozone den Weg in Richtung einer fiskalischen Solidargemeinschaft eingeschlagen. Befragungsdaten des Sozio-oekonomischen Panels (SOEP) zeigen, dass knapp die Hälfte aller Erwachsenen in Deutschland Hilfeleistungen für in Finanzierungsschwierigkeiten geratene Länder der EU generell unterstützt. Knapp jede dritte befragte Person befürwortet darüber hinaus einen individuellen hypothetischen ""Solidaritätsbeitrag"" für Krisenländer. Im Gegenzug erwartet die Mehrheit der Menschen in Deutschland, dass Krisenländer Ausgaben im öffentlichen Sektor senken und Privatisierungen vorantreiben. Lediglich eine Minderheit fordert die Kürzung von Sozialausgaben im Krisenland.                                       In response to the European sovereign debt and currency crisis, the EU has begun to implement measures toward fiscal solidarity at least for the euro area. Survey data from the Socio-Economic Panel (SOEP) study show that just under half of all adults in Germany generally support providing assistance to EU countries experiencing financial difficulties. Almost one in three respondents also advocate the idea of an individual solidarity contribution for countries in crisis. In return, the majority of people in Germany expect these countries to reduce public spending and forge ahead with privatization. Only a minority call for the crisis country to make cuts in its social spending.","Holger Lengfeld, Martin Kroh. 2016: Solidarität mit in Not geratenen Ländern der Europäischen Union: Ergebnisse einer Befragung des Sozio-oekonomischen Panels 2015. DIW Wochenbericht 83 (39), 871-878","05 DIW Weekly Report","SOEP-IS","https://www.diw.de/documents/publikationen/73/diw_01.c.543283.de/16-39-1.pdf",,"soep-is"
9701,"SOEP-IS 2013 – Fragebogen für die SOEP-Innovations-Stichprobe (Aufwuchsstichprobe)","SOEP-IS Group",2016,,"SOEP-IS Group. 2016: SOEP-IS 2013 – Fragebogen für die SOEP-Innovations-Stichprobe (Aufwuchsstichprobe). SOEP Survey Papers 334: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/142785",,"soep-is"
9702,"SOEP-IS 2012 – Fragebogen für die SOEP-Innovations-Stichprobe","SOEP-IS Group",2016,,"SOEP-IS Group. 2016: SOEP-IS 2012 – Fragebogen für die SOEP-Innovations-Stichprobe. SOEP Survey Papers 335: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/142786",,"soep-is"
9703,"SOEP-IS 2012 – Fragebogen für die SOEP-Innovations-Stichprobe (Aufwuchsstichprobe)","SOEP-IS Group",2016,,"SOEP-IS Group. 2016: SOEP-IS 2012 – Fragebogen für die SOEP-Innovations-Stichprobe (Aufwuchsstichprobe). SOEP Survey Papers 336: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/146881",,"soep-is"
9704,"SOEP-IS 2011 – Fragebogen für die SOEP-Innovations-Stichprobe","SOEP-IS Group",2016,,"SOEP-IS Group. 2016: SOEP-IS 2011 – Fragebogen für die SOEP-Innovations-Stichprobe. SOEP Survey Papers 337: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/146882",,"soep-is"
10177,"Ökologisch nachhaltiger Konsum und ungleiche Teilhabe (21. Kapitel)","Ortrud Leßmann, Torsten Masson",2017,,"Ortrud Leßmann, Torsten Masson. 2017: Ökologisch nachhaltiger Konsum und ungleiche Teilhabe (21. Kapitel), in Forschungsverbund Sozioökonomische Berichterstattung (ed^.), Berichterstattung zur sozioökonomischen Entwicklung in Deutschland. Exklusive Teilhabe – ungenutzte Chancen. Dritter Bericht. Bielefeld: W. Bertelsmann Verlag.","20 Book Section","SOEP-IS","http://www.soeb.de/fileadmin/redaktion/downloads/soeb_3_Berichtskapitel/Kapitel_20.pdf","10.3278/6004498w021","soep-is"
10356,"SOEP-IS 2014 – Methodenbericht zur Zusatzerhebung Experience Sampling Methode (ESM)","Anne Bohlender, Axel Glemser",2017,,"Anne Bohlender, Axel Glemser. 2017: SOEP-IS 2014 – Methodenbericht zur Zusatzerhebung Experience Sampling Methode (ESM). SOEP Survey Papers 458: Series B - Survey Reports (Methodenberichte). Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/162617",,"soep-is"
10345,"SOEP-IS 2015 – Fragebogen für die SOEP-Innovations-Stichprobe","SOEP-IS Group",2017,,"SOEP-IS Group. 2017: SOEP-IS 2015 – Fragebogen für die SOEP-Innovations-Stichprobe. SOEP Survey Papers 447: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/161655",,"soep-is"
10357,"SOEP-IS 2014 – Begleitinstrumente zur Erhebung","TNS Infratest Sozialforschung",2017,,"TNS Infratest Sozialforschung. 2017: SOEP-IS 2014 – Begleitinstrumente zur Erhebung. SOEP Survey Papers 459: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/162618",,"soep-is"
10811,"SOEP-IS 2015 – Fragebogen für die SOEP-Innovations-Stichprobe (Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2015 – Fragebogen für die SOEP-Innovations-Stichprobe (Update soep.is.2016.1). SOEP Survey Papers 532: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179498",,"soep-is"
10809,"SOEP-IS 2013 – Fragebogen für die SOEP-Innovations-Stichprobe (Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2013 – Fragebogen für die SOEP-Innovations-Stichprobe (Update soep.is.2016.1). SOEP Survey Papers 530: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179496",,"soep-is"
10807,"SOEP-IS 2013 – Fragebogen für die SOEP-Innovations-Stichprobe (Aufwuchsstichprobe, Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2013 – Fragebogen für die SOEP-Innovations-Stichprobe (Aufwuchsstichprobe, Update soep.is.2016.1). SOEP Survey Papers 528: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179494",,"soep-is"
10805,"SOEP-IS 2012 – Fragebogen für die SOEP-Innovations-Stichprobe (Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2012 – Fragebogen für die SOEP-Innovations-Stichprobe (Update soep.is.2016.1). SOEP Survey Papers 526: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179492",,"soep-is"
10803,"SOEP-IS 2012 – Fragebogen für die SOEP-Innovations-Stichprobe (Aufwuchsstichprobe, Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2012 – Fragebogen für die SOEP-Innovations-Stichprobe (Aufwuchsstichprobe, Update soep.is.2016.1). SOEP Survey Papers 524: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179490",,"soep-is"
10801,"SOEP-IS 2011 – Fragebogen für die SOEP-Innovations-Stichprobe (Update soep.is.2016.1)","SOEP-IS Group",2018,"Im Erhebungsjahr 2011 wurde erstmals ein integrierter Kernfragebogen eingesetzt, der den Standard für die zukünftigen Wellen des Innovationssamples bilden wird. Der Fragebogen wurde in einem zusammenhängenden CAPI-Skript programmiert, um einen flüssigen und reibungslosen Interviewablauf zu gewährleisten und bestand aus den Kernelementen des SOEP-HAUSHALTS-Fragebogens, des PERSONEN-Fragebogens, des LEBENSLAUF-Fragebogens sowie der drei Mutter-Kind-Module. Weiterhin kamen Innovationsmodule zum Einsatz, die in der Regel jährlich wechseln und in den Personenteil des Fragebogens integriert sind. Folgende Innovationen waren enthalten: Impliziter Assoziations Test (IAT) und entsprechende explizite Fragen zur Messung von Geschlechterstereotypen, die Messung der vier Facetten von Ungerechtigkeitssensibilität (Opfersensibilität, Beobachtersensibilität, Nutznießersensibilität, Tätersensibilität) sowie Fragen zur privaten, gesetzlichen und betrieblichen Altersvorsoge.","SOEP-IS Group. 2018: SOEP-IS 2011 – Fragebogen für die SOEP-Innovations-Stichprobe (Update soep.is.2016.1). SOEP Survey Papers 522: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179488",,"soep-is"
10798,"SOEP-IS 2014 – Fragebogen für die SOEP-Innovations-Stichprobe (Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2014 – Fragebogen für die SOEP-Innovations-Stichprobe (Update soep.is.2016.1). SOEP Survey Papers 519: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179485",,"soep-is"
10796,"SOEP-IS 2014 – Fragebogen für die SOEP-Innovations-Stichprobe (Aufwuchsstichprobe, Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2014 – Fragebogen für die SOEP-Innovations-Stichprobe (Aufwuchsstichprobe, Update soep.is.2016.1). SOEP Survey Papers 517: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179483",,"soep-is"
10794,"SOEP-IS 2016 – Fragebogen für die SOEP-Innovations-Stichprobe","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016 – Fragebogen für die SOEP-Innovations-Stichprobe. SOEP Survey Papers 515: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179029",,"soep-is"
10792,"SOEP-IS 2015 – Fragebogen für die SOEP-Innovations-Stichprobe (Update soep.is.2016)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2015 – Fragebogen für die SOEP-Innovations-Stichprobe (Update soep.is.2016). SOEP Survey Papers 513: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179027",,"soep-is"
10759,"SOEP-IS 2015 – Begleitinstrumente zur Erhebung","TNS Infratest Sozialforschung",2017,,"TNS Infratest Sozialforschung. 2017: SOEP-IS 2015 – Begleitinstrumente zur Erhebung. SOEP Survey Papers 460:  Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin","35 Other DIW Publication","soep.is.2015","http://hdl.handle.net/10419/168574",,"soep-is"
10760,"SOEP-IS 2016 – Methodenbericht zum Befragungsjahr 2016 des SOEP-Innovationssamples","Bettina Zweck, Axel Glemser",2018,,"Bettina Zweck, Axel Glemser. 2018: SOEP-IS 2016 – Methodenbericht zum Befragungsjahr 2016 des SOEP-Innovationssamples. SOEP Survey Papers 481: Series B - Survey Reports (Methodenberichte). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/175434",,"soep-is"
11048,"Was macht Gerechtigkeit aus? Deutsche WählerInnen befürworten über Parteigrenzen hinweg das Leistungs- und das Bedarfsprinzip","Philipp Eisnecker, Jule Adriaans, Stefan Liebig",2018,"Stimmverluste der Volksparteien – wie zuletzt bei den Landtagswahlen in Bayern und Hessen – werden in der öffentlichen Debatte häufig als Indizien einer tiefen politischen Spaltung der Gesellschaft bewertet. Dabei wird argumentiert, dass die Wählerschaft immer weniger mit den am breiten Konsens orientierten Volksparteien anfangen könne, da sie in ihren Werten und Interessen zu stark polarisiert sei. Aber wie stark unterscheiden sich die Wählergruppen tatsächlich in ihren grundlegenden Einstellungen, etwa im Hinblick auf ihre Gerechtigkeitsvorstellungen? Auf Grundlage von Daten aus dem Jahr 2018 wurde überprüft, welche Gerechtigkeitsprofile für die WählerInnen deutscher Parteien jeweils charakteristisch sind. Dabei zeigen sich einerseits Unterschiede: Zum Beispiel lehnen WählerInnen der Unionsparteien das Gleichheitsprinzip – also die gleiche Verteilung von Gütern und Lasten auf alle – besonders deutlich ab. UnterstützerInnen der Linken stehen dem positiver gegenüber. Aber es gibt auch Gemeinsamkeiten:  Die Verteilung nach dem Leistungsprinzip wird über alle Parteigrenzen hinweg als gerecht empfunden. Auch die Forderung, dass allen Menschen entsprechend des Bedarfsprinzips ein minimaler Lebensstandard zugesichert werden sollte, wird breit unterstützt.","Philipp Eisnecker, Jule Adriaans, Stefan Liebig. 2018: Was macht Gerechtigkeit aus? Deutsche WählerInnen befürworten über Parteigrenzen hinweg das Leistungs- und das Bedarfsprinzip. DIW aktuell 17. Berlin: DIW Berlin","35 Other DIW Publication","SOEP-IS-BUS","https://www.diw.de/de/diw_01.c.606704.de/presse/diw_aktuell/was_macht_gerechtigkeit_aus_deutsche_waehlerinnen_befuerworten_ueber_parteigrenzen_hinweg_das_leistungs_und_das_bedarfsprinzip.html",,"soep-is"
11233,"How Do Households Allocate Risk?","Christoph Engel, Alexandra Fedorets, Olga Gorelkina",2018,"Individuals often have to decide to which degree of risk they want to expose others, or how much risk to accept if their choice has an externality on third parties. One typical application is a household. We run an experiment in the German Socio-Economic Panel with two members from 494 households. Participants have a good estimate of each other’s risk preferences, even if not explicitly informed. They do not simply match this preference when deciding on behalf of the other household member, but shy away from exposing others to risk. We model the situation, and we <U+FB01>nd four distinct types of individuals, and two distinct types of households.","Christoph Engel, Alexandra Fedorets, Olga Gorelkina. 2018: How Do Households Allocate Risk? SOEPpapers 1000. Berlin: DIW Berlin","32 SOEPpaper","SOEP-IS","http://www.diw.de/documents/publikationen/73/diw_01.c.611690.de/diw_sp1000.pdf",,"soep-is"
11236,"Accuracy of Food Preference Predictions in Couples","Benjamin Scheibehenne, Jutta Mata, David Richter",2019,"The goal of this study was to identify and empirically test variables that indicate how well partners in relationships know each other’s food preferences. Participants (n = 2,854) lived in the same household and were part of a large, nationally representative panel study in Germany. Each partner independently predicted the other’s preferences for several common food items. Results show that predictive accuracy was higher for likes and for extreme and stereotypical preferences as compared to dislikes and for moderate and idiosyncratic preferences. Accuracy was also higher for couples with a high similarity in preferences and with longer relationship duration but was independent of participants’ age after controlling for relationship duration. The data also show that relationship duration was accompanied by higher similarity in couples’ food preferences. There was a small positive correlation between partner knowledge and both partner similarity and satisfaction with family life, but no correlation between partner knowledge and general life satisfaction. The results reconcile both valence and base-rate accounts of preference prediction accuracy.","Benjamin Scheibehenne, Jutta Mata, David Richter. 2019: Accuracy of Food Preference Predictions in Couples. Appetite 130 (February 2019), 344-352","02 SSCI Journal","SOEP-IS","http://www.diw.de/documents/publikationen/73/diw_01.c.611887.de/diw_sp1003.pdf","10.1016/j.appet.2018.11.021","soep-is"
11434,"Zustimmung für bedingungsloses Grundeinkommen eher bei jungen, bei besser gebildeten Menschen sowie in unteren Einkommensschichten","Jule Adriaans, Stefan Liebig, Jürgen Schupp",2019,"Repräsentative Befragungsergebnisse zeigen in Deutschland seit 2016/17 eine stabile Zustimmungsrate zur Einführung eines bedingungslosen Grundeinkommens, zwischen 45 und 52 Prozent; im europäischen Vergleich sind diese Zustimmungsraten eher gering. Gerade junge, höher gebildete und von Armut bedrohte Menschen unterstützen in Deutschland die Idee eines bedingungslosen Grundeinkommens. Aber nicht nur die eigene Position, sondern auch subjektive Gerechtigkeitseinstellungen stehen im Zusammenhang mit der Einstellung zum bedingungslosen Grundeinkommen. Leistungsgerechtigkeit und bedingungsloses Grundeinkommen stehen scheinbar im Widerspruch. Werden hingegen Defizite bei der Deckung des Bedarfs im unteren Einkommensbereich der Gesellschaft festgestellt, geht dies eher mit einer Befürwortung des bedingungslosen Grundeinkommens einher. Die Analysen zeigen somit, dass die Einstellung zum bedingungslosen Grundeinkommen bestimmten Mustern und sozialen Regelmäßigkeiten folgt und im Zeitraum 2016 bis 2018 relativ stabil ist. Solange die gesellschaftlichen Kosten und Nutzen der Einführung eines solchen Grundeinkommens weitestgehend unklar sind, ist der vergleichsweise hohe Anteil an Befürworterinnen und Befürwortern mit Vorsicht zu interpretieren und nicht gleichzusetzen mit einer tatsächlichen Reformbereitschaft in der Bevölkerung.","Jule Adriaans, Stefan Liebig, Jürgen Schupp. 2019: Zustimmung für bedingungsloses Grundeinkommen eher bei jungen, bei besser gebildeten Menschen sowie in unteren Einkommensschichten. DIW Wochenbericht 86 (15), 263-270","05 DIW Weekly Report","SOEP-IS-BUS","http://www.diw.de/documents/publikationen/73/diw_01.c.618742.de/19-15-1.pdf","10.18723/diw_wb:2019-15-1","soep-is"
10079,"SOEP-IS 2014—HGEN: Household-related Status and Generated Variables","SOEP Group",2016,,"SOEP Group. 2016: SOEP-IS 2014—HGEN: Household-related Status and Generated Variables. SOEP Survey Papers 321: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152315",,"soep-is"
10081,"SOEP-IS 2014—INNO: Variables from the Innovation Modules","SOEP Group",2016,,"SOEP Group. 2016: SOEP-IS 2014—INNO: Variables from the Innovation Modules. SOEP Survey Papers 323: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152316",,"soep-is"
10082,"SOEP-IS 2014—KID: Pooled Dataset on Children","SOEP Group",2016,,"SOEP Group. 2016: SOEP-IS 2014—KID: Pooled Dataset on Children. SOEP Survey Papers 324: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152317",,"soep-is"
10083,"SOEP-IS 2014—P: Variables from the Individual Question Module","SOEP Group",2016,,"SOEP Group. 2016: SOEP-IS 2014—P: Variables from the Individual Question Module. SOEP Survey Papers 325: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152318",,"soep-is"
10084,"SOEP-IS 2014—PBRUTTO: Person-related Gross File","SOEP Group",2016,,"SOEP Group. 2016: SOEP-IS 2014—PBRUTTO: Person-related Gross File. SOEP Survey Papers 326: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152319",,"soep-is"
10085,"SOEP-IS 2014—PGEN: Person-related Status and Generated Variables","SOEP Group",2016,,"SOEP Group. 2016: SOEP-IS 2014—PGEN: Person-related Status and Generated Variables. SOEP Survey Papers 327: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152320",,"soep-is"
10086,"SOEP-IS 2014—PPFAD: Person-related Meta-dataset","SOEP Group",2016,,"SOEP Group. 2016: SOEP-IS 2014—PPFAD: Person-related Meta-dataset. SOEP Survey Papers 328: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152321",,"soep-is"
10072,"SOEP-IS 2014—BIO: Variables from the Life Course Question Module","SOEP-IS Group",2016,,"SOEP-IS Group. 2016: SOEP-IS 2014—BIO: Variables from the Life Course Question Module. SOEP Survey Papers 314: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152308",,"soep-is"
10073,"SOEP-IS 2014—IDRM: Person-related Data from Innovative DRM Module","SOEP-IS Group",2016,,"SOEP-IS Group. 2016: SOEP-IS 2014—IDRM: Person-related Data from Innovative DRM Module. SOEP Survey Papers 315: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152309",,"soep-is"
10074,"SOEP-IS 2014—BIOBIRTH: Birth Biography of Female and Male Respondents","SOEP-IS Group",2016,,"SOEP-IS Group. 2016: SOEP-IS 2014—BIOBIRTH: Birth Biography of Female and Male Respondents. SOEP Survey Papers 316: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152310",,"soep-is"
10075,"SOEP-IS 2014—BIOPAREN: Biography Information on the Parents","SOEP-IS Group",2016,,"SOEP-IS Group. 2016: SOEP-IS 2014—BIOPAREN: Biography Information on the Parents. SOEP Survey Papers 317: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152311",,"soep-is"
10076,"SOEP-IS 2014—COGNIT: Cognitive Achievement Potentials","SOEP-IS Group",2016,,"SOEP-IS Group. 2016: SOEP-IS 2014—COGNIT: Cognitive Achievement Potentials. SOEP Survey Papers 318: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152312",,"soep-is"
10077,"SOEP-IS 2014—H: Variables from the Household Question Module","SOEP-IS Group",2016,,"SOEP-IS Group. 2016: SOEP-IS 2014—H: Variables from the Household Question Module. SOEP Survey Papers 319: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152313",,"soep-is"
10078,"SOEP-IS 2014—HBRUTTO: Household-related Gross File","SOEP-IS Group",2016,,"SOEP-IS Group. 2016: SOEP-IS 2014—HBRUTTO: Household-related Gross File. SOEP Survey Papers 320: Series D - Variable Description and Coding. Berlin: DIW Berlin","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/152314",,"soep-is"
